Date,WMT
2008-07-22,42.63014602661133
2008-07-23,41.93000411987305
2008-07-24,41.121578216552734
2008-07-25,41.02051544189453
2008-07-28,40.435855865478516
2008-07-29,41.4680290222168
2008-07-30,42.26925277709961
2008-07-31,42.312557220458984
2008-08-01,41.6845703125
2008-08-04,42.1754264831543
2008-08-05,43.5540657043457
2008-08-06,43.85725021362305
2008-08-07,41.11436462402344
2008-08-08,41.763980865478516
2008-08-11,42.26925277709961
2008-08-12,42.76729965209961
2008-08-13,41.946922302246094
2008-08-14,42.10634994506836
2008-08-15,43.02674865722656
2008-08-18,42.63539505004883
2008-08-19,42.17881774902344
2008-08-20,42.29477310180664
2008-08-21,42.396240234375
2008-08-22,43.077491760253906
2008-08-25,42.432472229003906
2008-08-26,42.75860595703125
2008-08-27,42.968788146972656
2008-08-28,43.3963623046875
2008-08-29,42.809329986572266
2008-09-01,
2008-09-02,43.22966766357422
2008-09-03,43.33113098144531
2008-09-04,43.32387924194336
2008-09-05,44.019622802734375
2008-09-08,44.93277359008789
2008-09-09,44.302276611328125
2008-09-10,44.947265625
2008-09-11,45.780696868896484
2008-09-12,45.22990798950195
2008-09-15,44.66461944580078
2008-09-16,45.034236907958984
2008-09-17,43.22243118286133
2008-09-18,44.55592346191406
2008-09-19,43.26591873168945
2008-09-22,42.67888641357422
2008-09-23,42.32379150390625
2008-09-24,42.70062255859375
2008-09-25,43.570308685302734
2008-09-26,43.99787139892578
2008-09-29,42.36001205444336
2008-09-30,43.403602600097656
2008-10-01,43.236915588378906
2008-10-02,42.64988708496094
2008-10-03,43.287662506103516
2008-10-06,41.96141052246094
2008-10-07,39.7437744140625
2008-10-08,39.533592224121094
2008-10-09,37.243473052978516
2008-10-10,36.92459487915039
2008-10-13,39.49735641479492
2008-10-14,39.45387649536133
2008-10-15,36.2723388671875
2008-10-16,39.584327697753906
2008-10-17,38.96830749511719
2008-10-20,39.44662094116211
2008-10-21,38.89582824707031
2008-10-22,37.8812255859375
2008-10-23,38.2363395690918
2008-10-24,37.2507209777832
2008-10-27,35.9969482421875
2008-10-28,39.98291015625
2008-10-29,39.87421798706055
2008-10-30,39.67853546142578
2008-10-31,40.446739196777344
2008-11-03,40.56269073486328
2008-11-04,40.67864990234375
